WS10M,PS,PRECTOTCORR,T2MDEW,ALLSKY_SFC_LW_DWN,WS50M_RANGE,Evaporation_Rate,Sensible_Heat_Flux,date
2.0644,72.9648,0.0,-3.734,226.3392,4.1488,225.90834733180344,39.142334843748415,2022-11-27
2.0252,73.05,0.0,-4.7664,223.0752,4.3164,222.6204041289812,38.59179950453269,2022-11-28
1.9028,73.2064,0.0,-4.8204,221.8592,3.7524,221.40524940366276,36.34431391423024,2022-11-29
2.0828,73.2696,0.0,-5.3748,224.7524,4.4488,224.27513971593123,39.89917374664742,2022-11-30
2.0868,73.1796,0.0,-5.5492,226.5472,4.0604,226.0604602953633,39.95271679982138,2022-12-01
2.142,73.1084,0.0,-4.1524,237.728,4.4996,237.26274355193738,40.7569057893169,2022-12-02
2.4492,73.1024,0.0,-4.1576,232.2456,4.6568,231.7909161684306,46.59923007881744,2022-12-03
2.206,73.1516,0.0,-6.5272,220.7972,3.9916,220.29043790996144,42.37355659112509,2022-12-04
2.3344,73.2076,0.0,-6.6024,222.2704,4.1208,221.75764831575182,44.88689166985784,2022-12-05
2.3104,73.0948,0.0,-7.5332,223.3864,4.6452,222.83734040799527,44.51239709671148,2022-12-06
2.0572,73.0464,0.0,-8.1068,221.0096,3.6408,220.44458937515765,39.69369527703468,2022-12-07
2.192,73.1224,0.0,-7.1892,230.5124,3.9944,229.95898157230582,42.192593487752056,2022-12-08
2.5192,73.0792,0.0,-6.6316,230.7448,4.1968,230.211443212096,48.36064668131028,2022-12-09
2.8148,73.142,0.0,-7.0104,231.5872,4.3852,231.03793403970099,54.15863862133541,2022-12-10
2.5624,73.2048,0.0,-9.7568,221.0112,4.0808,220.37778879540326,49.85914081981071,2022-12-11
2.7656,73.1304,0.1828,-9.9144,223.0916,4.0344,222.44515316566614,53.79049705290169,2022-12-12
2.5824,73.1768,0.0532,-10.468,215.608,4.1104,214.9585410521148,50.365074154408056,2022-12-13
2.418,73.1252,0.0,-10.318,212.9112,4.4824,212.27657811870318,47.09859897870564,2022-12-14
2.172,73.0136,0.0,-9.0228,211.1864,3.5672,210.61126243252204,42.03521960317762,2022-12-15
2.0708,72.964,0.0,-8.2812,218.0872,4.5708,217.5229302625319,39.937313915875386,2022-12-16
2.0304,73.112,0.0,-7.874,219.6276,3.8464,219.0750281019164,39.17736056859405,2022-12-17
2.02,73.146,0.0,-8.164,221.4744,4.0876,220.90596963253418,39.03749005063661,2022-12-18
2.2712,72.9768,0.0,-8.8404,216.888,4.5852,216.30474904641122,43.90258807442242,2022-12-19
2.4648,72.904,0.0,-11.514,223.3524,3.794,222.62810107678544,48.08375843516784,2022-12-20
2.688,72.9396,0.0,-12.1636,213.254,4.3628,212.52977524984357,52.59417290334647,2022-12-21
2.2708,72.8856,0.0,-12.6316,202.2664,3.172,201.55614179751774,44.47798269246852,2022-12-22
2.7032,72.8436,0.0,-11.826,206.68,4.8296,205.99476332472372,52.75372698535535,2022-12-23
2.5536,72.7728,0.0,-6.7816,225.7236,3.4492,225.19650799504356,48.8429760072221,2022-12-24
2.316,72.8816,0.0,-8.1732,227.7504,4.1072,227.16549178375504,44.59759787428104,2022-12-25
2.7768,73.008,0.0,-6.0316,231.4532,4.4816,230.93949571906379,53.13419586342996,2022-12-26
3.0068,72.9452,0.0,-10.0452,213.2448,5.9352,212.62121058191946,58.36269722838425,2022-12-27
2.7084,72.9528,0.0,-11.4172,219.4004,4.794,218.69377830251426,52.85176362782062,2022-12-28
3.264,73.138,0.2464,-5.628,262.1456,5.6588,261.57938451491196,62.473608627599695,2022-12-29
3.1296,73.1328,0.1412,-3.7976,242.498,5.7312,242.03444105127775,59.48987410039599,2022-12-30
2.6896,73.0524,0.0008,-6.9808,213.928,5.658,213.42163856426455,51.680564668938494,2022-12-31
2.2236,73.1184,0.0,-8.4104,240.988,4.3252,240.35890286231432,42.99592547109081,2023-01-01
2.7032,73.1316,0.0,-7.5772,216.318,5.364,215.78471086058568,52.11497411535728,2023-01-02
2.5472,73.0772,0.0,-8.2932,210.6452,4.456,210.09973485098877,49.20357766468231,2023-01-03
2.0632,73.1744,0.0,-10.4628,200.3604,3.376,199.75709047135985,40.236894356933675,2023-01-04
2.4792,73.4336,0.0,-13.3972,205.6832,3.9056,204.92012042989506,49.069203666019426,2023-01-05
2.0992,73.5216,0.0,-13.7428,205.1244,3.0888,204.3441729367689,41.65331842155941,2023-01-06
2.2272,73.4184,0.0,-10.4372,224.5332,3.5704,223.8583170330375,43.57583977636416,2023-01-07
2.2372,73.3168,0.0,-7.0224,235.2564,4.154,234.69797554040073,43.150045655537205,2023-01-08
2.4188,73.4064,0.0,-6.1116,251.3128,4.9088,250.75199654408192,46.550358883728606,2023-01-09
2.4536,73.224,0.0,-7.1092,233.7628,3.8132,233.2046302840982,47.27938646297533,2023-01-10
3.3276,72.9,0.0848,-7.3904,267.452,6.082,266.8010176223716,63.904662776264196,2023-01-11
3.8088,72.6244,0.4188,-5.7312,250.3892,4.6108,249.844608587171,72.41718770702532,2023-01-12
4.4056,72.6736,1.6432,-4.5752,255.2564,4.3572,254.74258914245186,83.46018471846645,2023-01-13
3.8032,72.7212,0.7328,-6.342,233.966,4.8164,233.43570838651866,72.5728567044419,2023-01-14
3.2608,72.6636,0.0,-12.168,215.1672,5.1564,214.43624870281943,63.56138951727272,2023-01-15
3.384,72.708,0.0,-11.2828,207.9212,4.9064,207.25788730671994,65.78006726824881,2023-01-16
2.886,72.692,0.0,-11.89,207.7296,4.688,207.03774332842374,56.21767585443775,2023-01-17
2.1636,72.946,0.0,-12.1972,218.7312,3.7884,217.98659304052208,42.342779100834335,2023-01-18
2.8052,72.9928,0.7076,-8.0872,258.0808,4.7244,257.42190528692277,54.08264673836905,2023-01-19
4.5716,72.8728,2.4664,-5.3944,267.998,7.318,267.4281588086991,87.10798808925823,2023-01-20
3.2532,72.9256,0.038,-7.778,222.7952,4.1968,222.23833678840754,62.589076268732946,2023-01-21
3.0708,72.9164,0.052,-9.4936,211.7524,4.7512,211.15655272011898,59.45676798812993,2023-01-22
2.8388,72.9612,0.1276,-9.6024,224.0204,4.4136,223.3852381741192,55.02126411350931,2023-01-23
4.6104,72.9248,5.1288,-3.5772,289.8704,7.4876,289.3243015443336,87.31737047152296,2023-01-24
4.9216,72.9532,6.0276,-2.3132,283.694,5.744,283.2021300937299,92.81236755911988,2023-01-25
3.0096,73.0856,0.2356,-6.0776,239.2256,4.9748,238.692993526868,57.65997512026831,2023-01-26
2.492,73.134,0.0128,-9.5484,225.3036,4.3684,224.66719797875146,48.40410433002828,2023-01-27
2.4352,73.0704,0.0,-11.5128,225.0144,3.8256,224.2847734998605,47.61452893009613,2023-01-28
3.2368,73.084,0.7668,-10.2496,268.5464,5.3784,267.7497751763678,62.99553845285617,2023-01-29
4.0076,73.2008,4.8224,-6.9356,277.8712,4.9712,277.2155069147873,77.1492159454787,2023-01-30
2.9856,73.0364,0.092,-6.7696,230.7288,4.9164,230.19045935774335,57.310154430718704,2023-01-31
2.5328,73.082,0.0152,-12.1616,217.2028,3.334,216.46526999984607,49.65385612201115,2023-02-01
2.5112,73.0856,0.0,-11.7928,229.2092,4.1716,228.45105933416045,49.163355365692,2023-02-02
2.3264,73.0704,0.0,-8.3604,231.5224,4.0956,230.92009181395943,44.94566549995577,2023-02-03
2.6756,72.8412,0.0,-6.9548,229.946,5.4868,229.40268670346614,51.257913513976696,2023-02-04
2.5596,72.782,0.0,-6.778,227.6092,4.8484,227.07783488461249,48.963266174012546,2023-02-05
3.0388,72.75,0.2776,-6.3236,239.0312,5.78,238.49010220898708,58.0055011781485,2023-02-06
3.0212,72.6324,0.0616,-6.8276,221.7864,5.7756,221.26688020288043,57.68528463726296,2023-02-07
2.8616,72.7984,0.0,-8.316,224.558,5.1904,223.97559391014326,55.070609900080626,2023-02-08
3.6508,72.8448,0.1924,-6.0284,246.8952,6.1896,246.34734095857598,69.70123202293378,2023-02-09
4.7852,72.8452,0.4188,-4.1408,267.8432,4.9104,267.319408791106,90.7186891193185,2023-02-10
5.8264,72.778,0.7976,-4.2284,253.8732,5.4588,253.37383142569118,110.39199755084174,2023-02-11
4.612,72.72,0.0124,-12.1824,208.518,6.6732,207.80890945627223,89.9745000593667,2023-02-12
3.2528,72.924,0.0,-11.8972,215.9948,5.892,215.27504718857185,63.566712999798405,2023-02-13
2.7476,73.12,0.0,-7.384,236.6308,4.5364,236.0550886658886,52.92405783920773,2023-02-14
2.5576,73.0708,0.0,-7.264,235.8732,4.1752,235.30401435238224,49.208925238981934,2023-02-15
2.6056,73.2712,0.0,-5.9368,243.798,4.6704,243.26034688176642,50.02026713898767,2023-02-16
2.7884,73.4128,0.0,-4.0252,257.0528,4.8816,256.55395173379844,53.252010319346496,2023-02-17
2.5992,73.3932,0.0,-5.8408,244.706,4.1588,244.16982584216038,49.96253675858928,2023-02-18
2.9688,73.2656,0.0,-6.188,248.2644,5.0868,247.70753161032928,57.04196391587222,2023-02-19
3.4432,73.0892,0.0,-5.472,261.7372,6.1452,261.1777636266432,65.8211770281271,2023-02-20
4.1452,72.9936,1.9404,-3.3284,271.4008,6.2308,270.8978237563812,78.50845385795513,2023-02-21
2.9092,72.9352,0.6528,-5.7568,253.5408,5.578,252.9884025844903,55.55501425582301,2023-02-22
2.4616,72.9256,0.0072,-8.6232,223.764,4.0816,223.17122592203137,47.510618141483235,2023-02-23
2.5976,73.1216,0.0,-7.9956,227.9048,5.116,227.32659683557424,50.151276094884565,2023-02-24
2.3548,73.2572,0.0,-6.8556,241.104,4.1352,240.53815391008146,45.35291162826939,2023-02-25
2.852,73.3464,0.0092,-5.8304,249.6752,5.0632,249.12852110360507,54.78483854539214,2023-02-26
3.0036,73.2544,0.0112,-5.4064,240.6632,5.6704,240.1510681156683,57.53333876375368,2023-02-27
3.1164,73.3016,0.076,-5.4524,252.3396,5.6516,251.80095958048358,59.742726305369885,2023-02-28
3.0852,73.3976,0.1748,-3.4072,266.7332,5.514,266.2362986289514,58.77304415975345,2023-03-01
2.9604,73.4356,0.01,-4.2008,246.2236,5.1564,245.74016541913994,56.59129748696596,2023-03-02
3.5292,73.4356,0.0016,-3.884,250.0532,5.7532,249.5724559702125,67.38516004835346,2023-03-03
3.412,73.4504,0.0,-3.2004,260.236,6.1984,259.7577651596871,64.99551127015748,2023-03-04
3.1848,73.3656,0.0,-3.8508,252.3724,5.574,251.88826290565785,60.743867546477716,2023-03-05
2.8996,73.1816,0.0,-4.5056,244.6132,4.9716,244.12309098461859,55.29999148898402,2023-03-06
2.6668,73.2328,0.0436,-3.6496,253.8136,4.6612,253.33313705477946,50.73405047345883,2023-03-07
2.3904,73.3108,0.3744,-3.2708,267.4552,4.076,266.96141401562653,45.460267792771944,2023-03-08
2.1764,73.2704,0.3868,-3.2376,265.5216,3.5628,265.03245492006016,41.362550247561494,2023-03-09
2.2104,73.2368,0.0008,-4.0916,251.5384,3.9268,251.04809809794114,42.12273303437394,2023-03-10
2.354,73.3,0.0016,-2.7052,264.9036,3.4188,264.43237230746746,44.66781025737692,2023-03-11
2.2824,73.3192,0.068,-0.8452,269.8604,3.508,269.43505018832644,43.024620109685486,2023-03-12
2.7732,73.1936,0.1248,-0.8088,276.5768,4.6276,276.141886237164,52.179969151457236,2023-03-13
2.8452,72.9176,2.024,-2.8424,274.2576,5.4428,273.7653217942196,53.73407464815502,2023-03-14
2.634,72.8716,0.1572,-2.5684,263.5132,4.388,263.0486287047306,49.66365521632711,2023-03-15
2.7708,72.9708,0.286,-2.7688,282.2628,4.152,281.7585939538317,52.35288994490431,2023-03-16
2.0796,73.0468,1.8548,-1.0888,282.5684,2.9844,282.1159579236994,39.09104314151481,2023-03-17
2.7124,72.8932,3.6996,0.3096,295.1248,4.3216,294.6928642258912,50.61863650224502,2023-03-18
2.6064,72.7232,3.12,0.1616,291.8912,3.8968,291.459936710399,48.55331064591124,2023-03-19
2.3436,72.5596,9.0388,1.0412,287.8044,3.5696,287.40234927298013,43.41979032620863,2023-03-20
2.5428,72.534,18.1288,0.6488,285.9116,4.0916,285.5021037917711,47.16123347156556,2023-03-21
2.4188,72.6736,0.4068,-1.4456,258.0876,4.2876,257.6646978607623,45.29422442018119,2023-03-22
2.804,72.6672,0.1072,-3.3048,246.1732,4.6232,245.7176862014634,52.86455774409465,2023-03-23
2.5564,72.8512,2.1704,-1.7672,275.6868,4.726,275.2255260859858,48.04476402243299,2023-03-24
4.1012,72.9744,11.5032,0.202,288.3216,6.7696,287.89670974640916,76.65175286660599,2023-03-25
3.222,72.85,1.3396,-1.8088,265.4644,5.1636,265.0190265538304,60.56227986310213,2023-03-26
2.7212,72.7864,0.032,-3.4848,248.828,4.7368,248.36207470398338,51.4219642595605,2023-03-27
2.694,72.856,0.0012,-3.3272,252.6532,4.1972,252.18500497159235,50.92688761164106,2023-03-28
2.5776,72.9904,0.016,-2.794,259.87,4.2936,259.40502609945605,48.72009420389907,2023-03-29
2.958,72.8536,1.4676,-1.3608,270.6544,5.1776,270.2133372182029,55.511102922947096,2023-03-30
3.3644,72.7444,17.72,1.1192,294.9048,4.7876,294.49486411023946,62.47309408103651,2023-03-31
2.3716,72.6908,9.3532,0.418,299.0424,3.802,298.60774896224467,44.11826852774338,2023-04-01
2.8988,72.602,0.4236,-0.528,275.8344,5.1172,275.4084285285249,54.046652809517056,2023-04-02
3.1316,72.6816,0.3404,-2.0104,269.5056,5.6492,269.0474722404586,58.77067483302371,2023-04-03
3.3836,72.7608,0.7568,-0.8388,282.7712,5.5768,282.3256843627904,63.29564687703653,2023-04-04
3.0512,72.8308,0.0552,-4.318,240.1184,5.0068,239.6432658385448,57.871888946394776,2023-04-05
3.3864,73.0296,0.0052,-5.7716,259.1232,5.5136,258.55807706566117,64.75506179836738,2023-04-06
2.7716,73.2484,0.0,-5.3496,240.7832,4.7428,240.27276232939454,53.07381898023562,2023-04-07
2.6572,73.3756,0.0008,-4.4808,251.594,4.4724,251.0907360693515,50.80668883726123,2023-04-08
2.5084,73.3228,0.0372,-3.7644,262.826,3.7936,262.3246847992206,47.79960649679815,2023-04-09
2.7056,73.1952,0.012,-3.0324,257.6116,4.8608,257.1433924544179,51.32821656139126,2023-04-10
3.0712,73.184,0.0,-1.6324,258.3652,5.6896,257.9366790580755,57.95476121460716,2023-04-11
2.9364,73.2,0.0,-0.1764,259.7696,4.8156,259.37739658841974,55.12752743790773,2023-04-12
2.6692,73.1636,0.0,0.2456,266.3028,5.0244,265.9114503058551,50.00892592381428,2023-04-13
2.456,73.2044,0.0,0.1872,269.8928,4.0396,269.4946911463185,46.05000391989255,2023-04-14
2.7684,73.2056,0.0,0.7548,287.8832,5.0304,287.47365274934964,51.8007880732769,2023-04-15
3.2608,73.0936,0.0,-0.7428,275.9728,5.5976,275.5406787432685,61.25588196805855,2023-04-16
3.1804,73.1056,0.0,0.502,280.594,4.8104,280.188342727997,59.48351569386015,2023-04-17
3.5428,73.2112,0.508,1.6956,298.8592,5.664,298.4586447239156,66.06907668565151,2023-04-18
3.8388,72.9152,2.8744,2.4488,307.732,6.0776,307.33864013845516,71.10482962870161,2023-04-19
4.4504,72.6376,5.7712,2.5324,316.1228,5.1308,315.72082658624,82.09455578903389,2023-04-20
4.2436,72.586,1.7116,-0.2152,286.5008,6.5428,286.06715946581045,79.01167287557426,2023-04-21
3.2504,72.6452,0.1708,-4.6928,264.2836,5.1728,263.7474302228455,61.57884542297172,2023-04-22
2.7392,72.7916,0.0288,-4.0952,279.9276,4.4116,279.38183112839977,51.88324478254117,2023-04-23
2.386,73.088,0.236,-1.328,298.2776,3.8144,297.79255392492047,44.915348999787625,2023-04-24
2.5,73.1088,0.3176,0.614,294.6036,4.5252,294.1807183857169,46.74080537711383,2023-04-25
2.9016,72.962,0.09,1.4292,287.0496,4.4124,286.6583420925864,53.97958014861405,2023-04-26
3.034,72.9796,0.682,1.9424,300.1136,5.722,299.7175737954462,56.35096112332456,2023-04-27
2.9412,73.0296,0.4556,0.9728,285.7352,4.9736,285.3343026863226,54.85815344328233,2023-04-28
2.838,72.9064,1.0332,2.9276,298.39,5.2112,298.01984028235927,52.46983991407514,2023-04-29
2.5044,72.776,12.622,3.99,311.808,3.9428,311.4459165129789,46.04214297267905,2023-04-30
3.306,72.8156,14.3328,3.7644,310.4048,4.244,310.03927335687337,60.86177389113748,2023-05-01
3.064,72.8884,7.6792,3.2964,316.3092,4.2584,315.92573118837953,56.558659036308086,2023-05-02
3.2836,72.9612,10.3572,3.8152,306.572,4.3488,306.2121218800259,60.5591646263521,2023-05-03
3.06,72.9284,2.4196,2.9768,286.712,4.5584,286.35741802068543,56.58123427307528,2023-05-04
2.9308,72.8384,0.018,1.7988,284.7116,4.9164,284.3324827484854,54.35726745083484,2023-05-05
3.4676,72.7752,0.0968,1.2832,280.3944,5.5952,280.0086649908857,64.37816848585229,2023-05-06
3.8012,72.7848,0.1012,-1.4088,275.7172,5.454,275.2664867399197,71.28018030542955,2023-05-07
3.9792,72.7852,0.6384,-0.5512,290.572,6.4372,290.122598890072,74.38369924171592,2023-05-08
4.28,72.7984,0.6768,-0.4748,284.152,7.2376,283.7146826607253,79.99868125012242,2023-05-09
2.7456,72.7824,0.2424,-2.9524,265.7532,4.1432,265.2727282568037,51.77796961467689,2023-05-10
2.6192,73.0112,0.0184,-2.2948,278.688,3.6368,278.2053900485433,49.4292289244807,2023-05-11
2.592,73.1164,0.0,-3.3892,263.0732,4.7916,262.58369843497746,49.18512974211014,2023-05-12
2.9588,73.0912,0.0116,1.0424,280.256,4.6604,279.8645238898919,55.218951264689224,2023-05-13
3.482,72.8,0.0996,1.1356,298.048,5.6816,297.63412557734296,64.70234235464196,2023-05-14
3.9056,72.7088,0.874,0.966,287.2364,5.6548,286.83322236592335,72.52758525145514,2023-05-15
3.0992,72.8796,0.924,1.7904,283.1156,4.7612,282.73840820914904,57.51483635856123,2023-05-16
3.3272,72.9956,1.2312,3.0596,298.7388,6.5092,298.37124824902224,61.560152358846196,2023-05-17
3.3012,73.1436,1.5264,3.2188,310.4464,5.7052,310.0682156524526,61.16768163651099,2023-05-18
3.6188,72.916,0.0164,2.3932,288.9112,5.16,288.5406077918689,67.04410307268111,2023-05-19
3.5948,72.8364,0.0888,1.9416,291.9512,5.9312,291.56592538661636,66.63597259967226,2023-05-20
2.9904,73.0484,0.1356,0.2832,282.266,5.3376,281.85218670902947,55.9308747655958,2023-05-21
3.0416,73.158,0.0292,1.8816,300.1424,6.2204,299.7448158889808,56.6427321493627,2023-05-22
3.1152,73.1116,3.8264,4.6364,310.4656,5.298,310.11917446448393,57.40161451760952,2023-05-23
3.7724,72.992,5.4208,6.4216,335.1028,6.74,334.76751135507305,68.95453160816271,2023-05-24
4.0888,72.8136,5.6296,6.1136,321.7172,6.4364,321.3892299536059,74.63746908646498,2023-05-25
3.2132,72.872,0.8968,3.8032,298.3824,4.9012,298.0318748587283,59.19089745345445,2023-05-26
3.4024,72.8556,1.0864,3.6132,293.4492,5.5248,293.10038294760017,62.70509503836586,2023-05-27
3.076,73.0196,0.05,1.3928,281.5784,5.1848,281.1937146187705,57.276778979711196,2023-05-28
2.8004,73.1756,2.7888,5.5652,308.8712,5.1148,308.54562867313723,51.474077486791174,2023-05-29
3.708,73.2004,0.8024,5.2044,323.0632,4.958,322.71507220424877,68.26812169185966,2023-05-30
4.998,73.022,6.0928,6.0616,326.3056,7.014,325.97189917548764,91.51228152932954,2023-05-31
3.9112,72.8888,0.522,4.4764,302.3388,5.1912,301.9981018402432,71.89073567758444,2023-06-01
3.9412,72.7936,0.5508,3.0844,312.2296,5.1516,311.8460436719102,72.71211475205249,2023-06-02
3.3824,72.9048,0.1004,3.0424,290.2332,4.824,289.87572970992676,62.50751439143743,2023-06-03
3.104,72.99,0.0092,2.0736,296.2804,6.1652,295.89264747104585,57.63181140044121,2023-06-04
3.198,72.892,1.2408,5.0816,334.9016,5.5612,334.53798936028267,58.65630987532856,2023-06-05
2.9804,72.8368,0.9772,3.8096,317.528,5.0568,317.1551314793202,54.87466142427531,2023-06-06
3.2488,72.8428,0.2464,3.4588,295.3944,5.2624,295.0398864277844,59.89719435611259,2023-06-07
3.036,72.84,0.3036,4.0056,302.6208,4.8028,302.26972411638025,55.86128364791076,2023-06-08
2.3032,72.7176,0.9676,5.422,321.124,3.5756,320.782538906001,42.09171211692844,2023-06-09
2.9704,72.672,0.238,6.6932,332.5172,5.1212,332.1899249673074,54.00452559747834,2023-06-10
3.1048,72.6248,0.5372,7.91,335.76,4.1588,335.45286373022503,56.16715186403228,2023-06-11
3.3052,72.564,1.6784,8.3724,330.0208,5.4576,329.7271394228834,59.64428921381753,2023-06-12
3.9332,72.5632,2.5124,8.0576,327.19,7.1284,326.8933342974095,71.05559298981774,2023-06-13
4.6984,72.5508,0.9492,7.6796,329.262,6.4512,328.9566208500153,84.97910974615891,2023-06-14
4.4352,72.6088,0.152,7.75,325.728,6.7516,325.4271710474253,80.26266830016819,2023-06-15
4.0304,72.6608,0.0088,7.5524,320.6196,6.7176,320.31995784272834,73.04072315668158,2023-06-16
3.4068,72.7976,0.2184,7.1656,325.2728,5.542,324.96165470138976,61.941154758699646,2023-06-17
2.8404,72.8264,0.6808,8.5128,360.2552,4.8348,359.9373070532741,51.41640630220133,2023-06-18
3.0444,72.7808,1.398,9.6384,355.2256,5.0876,354.93237729882145,54.85545384047336,2023-06-19
2.9288,72.7836,1.9964,9.6216,354.7036,4.3908,354.4105178167004,52.77768349001418,2023-06-20
2.3676,72.8784,1.2208,10.2704,341.7548,3.8916,341.4829950760574,42.622499956631444,2023-06-21
2.4032,72.9328,3.4288,11.8184,344.738,3.3704,344.48748635242225,43.06048958990188,2023-06-22
2.2212,72.9536,1.5672,11.6184,345.9568,3.482,345.70246838283845,39.83872788463518,2023-06-23
2.2256,72.8752,14.5244,12.6628,344.7776,3.7084,344.53897809461665,39.72903923358365,2023-06-24
2.0664,72.8608,18.896,12.5516,345.8504,4.0,345.6094987263136,36.89423595636486,2023-06-25
2.6468,72.8984,12.1924,10.7356,350.6132,3.5832,350.3418453321614,47.58374545439587,2023-06-26
2.5908,72.8336,4.7304,10.894,356.8604,4.286,356.5867543631842,46.50963273339833,2023-06-27
2.7192,72.9136,3.4184,11.68,357.0808,4.1064,356.8192269945723,48.73341301950226,2023-06-28
3.1644,72.8304,5.6196,12.0348,354.5608,4.2464,354.30635544515127,56.5770841955032,2023-06-29
2.7064,72.6872,7.5796,11.8904,352.2664,4.1848,352.01148085379356,48.31771307735369,2023-06-30
2.7592,72.7404,10.6824,11.7124,356.2544,5.172,355.99392224671493,49.327215707607714,2023-07-01
2.4776,72.78,2.4732,11.6504,354.8392,3.1632,354.5788223460958,44.3267115449395,2023-07-02
2.6044,72.8148,1.6216,12.1656,343.768,4.4512,343.52315872803774,46.53339023781623,2023-07-03
3.3588,72.7168,4.0832,12.4792,352.1212,5.088,351.8749058642694,59.865851612240235,2023-07-04
3.2508,72.6884,19.3936,11.476,352.694,5.7724,352.43256274432827,58.12241565200219,2023-07-05
2.7684,72.874,15.1188,11.2728,352.2072,3.7976,351.94302048284646,49.659221425855286,2023-07-06
2.5928,72.9528,6.4632,12.0484,351.4984,4.4576,351.2463514230196,46.433002074815874,2023-07-07
3.46,72.9868,24.826,12.7084,355.6048,5.99,355.35932921663675,61.848949592542354,2023-07-08
3.9288,72.9776,11.2644,12.8288,352.6868,4.8316,352.44502248070773,70.19053025010386,2023-07-09
3.5552,72.9344,15.8676,13.2536,352.492,4.714,352.2561717406236,63.384175312893,2023-07-10
2.812,72.8976,8.0388,12.8464,357.92,4.306,357.67488291111545,50.180021741203575,2023-07-11
3.0468,72.8348,18.5744,13.4712,363.2592,4.5612,363.0191741446416,54.204761007359664,2023-07-12
2.4584,72.8848,14.1296,12.9044,354.162,4.3032,353.92026304747804,43.85344805610277,2023-07-13
2.274,72.9144,2.5944,12.62,355.674,3.4924,355.4272296891667,40.62094259769815,2023-07-14
2.3708,72.9028,2.5328,13.2096,361.548,4.0196,361.3055028232785,42.256181095626104,2023-07-15
2.8936,72.9156,1.7876,13.6068,354.3552,3.648,354.1228638257834,51.511961699105285,2023-07-16
2.7592,72.8428,9.388,13.6672,349.2108,3.0064,348.98262463115464,49.059993437491435,2023-07-17
2.6488,72.8252,13.5568,13.4536,361.674,3.5292,361.4347810857717,47.120737320831275,2023-07-18
2.4696,72.8508,2.4352,12.3816,365.6628,4.222,365.40559117592966,44.11330815682169,2023-07-19
2.5204,72.8812,3.2964,13.426,353.6764,4.2776,353.4421015309964,44.875369141173884,2023-07-20
2.5552,73.0136,4.118,14.038,352.7052,3.9936,352.4795581967878,45.480500651661714,2023-07-21
2.8632,73.206,7.0572,13.3192,351.9336,3.9496,351.69902766792063,51.22515634269503,2023-07-22
2.4864,73.1596,2.69,12.874,351.2564,3.4888,351.01622741740493,44.524874955798694,2023-07-23
2.72,72.95,3.0692,13.0128,352.198,3.2228,351.9590944199602,48.54493105333487,2023-07-24
3.1876,72.9336,5.1584,13.9828,349.4284,4.194,349.2041514014762,56.68544076519367,2023-07-25
2.768,73.0092,9.3024,13.338,351.2352,4.0476,351.0013448357114,49.3855738797268,2023-07-26
2.6152,72.9244,5.4084,13.36,357.5256,3.5312,357.28785601610815,46.60160263630263,2023-07-27
2.7628,72.7588,6.2368,13.1892,356.7456,4.4812,356.50604415701565,49.149265579073614,2023-07-28
2.324,72.7264,3.3708,12.3892,353.4844,3.35,353.23586645385404,41.44053375511438,2023-07-29
2.66,72.6372,3.1732,13.0164,349.6696,4.8296,349.43245847793855,47.26992968082793,2023-07-30
2.3708,72.6144,6.8616,13.0808,350.118,3.9796,349.8814296519192,42.107957148796814,2023-07-31
2.6176,72.5888,2.7736,14.1928,344.5736,4.4556,344.3550914999871,46.29514454781277,2023-08-01
2.7764,72.67,1.4892,13.9176,346.774,5.02,346.55062746226633,49.205753018757115,2023-08-02
2.452,72.6576,11.1508,13.794,347.2376,4.0168,347.0123484893656,43.4677570457753,2023-08-03
2.4168,72.8492,16.6744,13.4996,351.7488,5.17,351.5167565621424,43.00084837711006,2023-08-04
2.966,72.8808,7.8324,14.0664,349.8408,4.7292,349.617351875585,52.691178037575845,2023-08-05
3.4808,72.6284,4.416,13.894,348.4808,4.5308,348.2560261937378,61.65949147260083,2023-08-06
3.7512,72.406,3.738,13.8628,346.0044,4.2584,345.78082657865644,66.25312612405286,2023-08-07
3.756,72.5164,7.8936,14.0116,342.0476,4.1668,341.82844749469433,66.40462368996029,2023-08-08
2.5132,72.864,6.2488,13.5276,351.5892,3.4516,351.3576325338582,44.72075890994888,2023-08-09
2.3096,73.0012,12.4056,13.5,357.1032,3.7852,356.8676297277302,41.17917948440905,2023-08-10
2.9392,72.9716,5.284,14.0036,357.5812,4.3332,357.3519907014331,52.29156110579643,2023-08-11
3.2996,72.7716,3.5288,14.2124,351.4148,4.292,351.1922011635766,58.500037084015595,2023-08-12
3.5432,72.6636,16.078,14.022,348.4016,4.3552,348.17850846509464,62.767285898193826,2023-08-13
2.678,72.9844,15.0276,12.0752,353.928,4.0256,353.6746021725568,47.975066603442286,2023-08-14
2.6072,72.9528,1.524,12.554,350.296,4.6264,350.0520358711475,46.60825644218491,2023-08-15
2.7152,72.9664,0.2016,13.0852,337.7944,4.4828,337.56621412033115,48.45789774282067,2023-08-16
2.8196,72.9536,5.4596,13.2656,336.6272,4.8296,336.4021404469704,50.28059702118085,2023-08-17
2.504,73.0412,2.532,13.4696,347.852,4.02,347.62213353504603,44.67444887317091,2023-08-18
2.2308,73.1188,2.7976,13.562,342.7916,3.5152,342.56627001766947,39.8296679498639,2023-08-19
2.4656,73.1176,6.012,14.0876,350.3648,3.7088,350.141286778251,43.940614354592725,2023-08-20
